7598252,2022-11-24T07:34:26,1669275266,722590466
7598252,2022-11-24T09:22:05,1669281725,722596925
7598252,2022-11-24T09:24:25,1669281865,722597065
7598252,2022-11-24T09:51:53,1669283513,722598713
7598252,2022-11-24T09:57:56,1669283876,722599076
7598252,2022-11-24T10:18:37,1669285117,722600317
7598252,2022-11-24T10:18:37,1669285117,722600317
7598252,2022-11-24T10:18:39,1669285119,722600319
7598252,2022-11-24T10:18:54,1669285134,722600334
7598252,2022-11-24T10:19:18,1669285158,722600358
7598252,2022-11-24T10:19:24,1669285164,722600364
7598252,2022-11-24T10:19:24,1669285164,722600364
7598252,2022-11-24T10:23:51,1669285431,722600631
7598252,2022-11-24T10:32:20,1669285940,722601140
7598252,2022-11-24T10:33:01,1669285981,722601181
7598252,2022-11-24T10:33:03,1669285983,722601183
7598252,2022-11-24T10:33:09,1669285989,722601189
7598252,2022-11-24T10:33:10,1669285990,722601190
7598252,2022-11-24T10:33:11,1669285991,722601191
7598252,2022-11-24T10:33:12,1669285992,722601192
7598252,2022-11-24T10:33:13,1669285993,722601193
7598252,2022-11-24T10:33:17,1669285997,722601197
7598252,2022-11-24T10:33:30,1669286010,722601210
7598252,2022-11-24T10:34:23,1669286063,722601263
7598252,2022-11-24T10:34:30,1669286070,722601270
7598252,2022-11-24T10:42:36,1669286556,722601756
7598252,2022-11-24T10:43:14,1669286594,722601794
7598252,2022-11-24T10:43:17,1669286597,722601797
7598252,2022-11-24T10:44:59,1669286699,722601899
7598252,2022-11-24T10:48:40,1669286920,722602120
7598252,2022-11-24T10:48:41,1669286921,722602121
7598252,2022-11-24T10:48:43,1669286923,722602123
7598252,2022-11-24T10:48:47,1669286927,722602127
7598252,2022-11-24T10:48:50,1669286930,722602130
7598252,2022-11-24T10:48:53,1669286933,722602133
7598252,2022-11-24T10:48:54,1669286934,722602134
7598252,2022-11-24T10:48:56,1669286936,722602136
7598252,2022-11-24T10:48:57,1669286937,722602137
7598252,2022-11-24T10:49:08,1669286948,722602148
7598252,2022-11-24T10:49:09,1669286949,722602149
7598252,2022-11-24T10:49:10,1669286950,722602150
7598252,2022-11-24T10:49:11,1669286951,722602151
7598252,2022-11-24T10:49:29,1669286969,722602169
7598252,2022-11-24T10:49:30,1669286970,722602170
7598252,2022-11-24T10:49:30,1669286970,722602170
7598252,2022-11-24T10:49:31,1669286971,722602171
7598252,2022-11-24T10:49:38,1669286978,722602178
7598252,2022-11-24T10:49:39,1669286979,722602179
7598252,2022-11-24T10:49:48,1669286988,722602188
7598252,2022-11-24T10:51:06,1669287066,722602266
7598252,2022-11-24T10:52:44,1669287164,722602364
7598252,2022-11-24T10:52:46,1669287166,722602366
7598252,2022-11-24T10:52:47,1669287167,722602367
7598252,2022-11-24T10:52:48,1669287168,722602368
7598252,2022-11-24T10:52:49,1669287169,722602369
7598252,2022-11-24T10:54:03,1669287243,722602443
7598252,2022-11-24T10:58:35,1669287515,722602715
7598252,2022-11-24T10:59:02,1669287542,722602742
7598252,2022-11-24T10:59:08,1669287548,722602748
7598252,2022-11-24T10:59:31,1669287571,722602771
7598252,2022-11-24T10:59:36,1669287576,722602776
7598252,2022-11-24T11:00:16,1669287616,722602816
7598252,2022-11-24T11:00:26,1669287626,722602826
7598252,2022-11-24T11:00:31,1669287631,722602831
7598252,2022-11-24T11:00:43,1669287643,722602843
7598252,2022-11-24T11:00:55,1669287655,722602855
7598252,2022-11-24T11:06:19,1669287979,722603179
7598252,2022-11-24T11:07:15,1669288035,722603235
7598252,2022-11-24T11:07:18,1669288038,722603238
7598252,2022-11-24T11:08:40,1669288120,722603320
7598252,2022-11-24T11:08:42,1669288122,722603322
7598252,2022-11-24T11:09:58,1669288198,722603398
