1683136,2022-11-24T10:23:18,1669285398,722600598
1683136,2022-11-24T11:32:53,1669289573,722604773
1683136,2022-11-24T11:36:53,1669289813,722605013
1683136,2022-11-24T11:38:38,1669289918,722605118
1683136,2022-11-24T11:47:54,1669290474,722605674
1683136,2022-11-24T11:47:54,1669290474,722605674
1683136,2022-11-24T12:00:04,1669291204,722606404
1683136,2022-11-24T12:05:10,1669291510,722606710
1683136,2022-11-24T12:09:59,1669291799,722606999
1683136,2022-11-24T15:52:50,1669305170,722620370
1683136,2022-11-24T18:34:53,1669314893,722630093
1683136,2022-11-24T21:11:34,1669324294,722639494
1683136,2022-11-24T23:41:17,1669333277,722648477
1683136,2022-11-25T02:06:34,1669341994,722657194
1683136,2022-11-25T04:30:36,1669350636,722665836
1683136,2022-11-25T07:04:53,1669359893,722675093
1683136,2022-11-25T09:26:14,1669368374,722683574
1683136,2022-11-25T11:43:00,1669376580,722691780
1683136,2022-11-25T14:21:48,1669386108,722701308
1683136,2022-11-25T16:59:47,1669395587,722710787
1683136,2022-11-25T19:42:21,1669405341,722720541
1683136,2022-11-25T22:00:45,1669413645,722728845
1683136,2022-11-26T00:17:18,1669421838,722737038
1683136,2022-11-26T02:38:50,1669430330,722745530
1683136,2022-11-26T05:11:24,1669439484,722754684
1683136,2022-11-26T07:33:20,1669448000,722763200
1683136,2022-11-26T09:46:29,1669455989,722771189
1683136,2022-11-26T12:01:40,1669464100,722779300
1683136,2022-11-26T14:32:57,1669473177,722788377
1683136,2022-11-26T17:25:20,1669483520,722798720
1683136,2022-11-26T19:59:03,1669492743,722807943
1683136,2022-11-26T22:28:06,1669501686,722816886
1683136,2022-11-27T00:56:15,1669510575,722825775
1683136,2022-11-27T03:27:48,1669519668,722834868
1683136,2022-11-27T06:03:21,1669529001,722844201
1683136,2022-11-27T08:30:06,1669537806,722853006
1683136,2022-11-27T10:50:40,1669546240,722861440
1683136,2022-11-27T13:19:02,1669555142,722870342
1683136,2022-11-27T16:01:03,1669564863,722880063
1683136,2022-11-27T18:47:44,1669574864,722890064
1683136,2022-11-27T21:17:30,1669583850,722899050
1683136,2022-11-27T23:35:50,1669592150,722907350
1683136,2022-11-28T01:59:57,1669600797,722915997
1683136,2022-11-28T04:27:27,1669609647,722924847
1683136,2022-11-28T07:00:22,1669618822,722934022
1683136,2022-11-28T09:22:02,1669627322,722942522
1683136,2022-11-28T11:41:28,1669635688,722950888
