8373084,2022-11-24T07:30:49,1669275049,722590249
8373084,2022-11-24T07:30:51,1669275051,722590251
8373084,2022-11-24T10:34:32,1669286072,722601272
8373084,2022-11-24T10:37:24,1669286244,722601444
8373084,2022-11-24T10:37:32,1669286252,722601452
8373084,2022-11-24T10:38:51,1669286331,722601531
8373084,2022-11-24T10:38:53,1669286333,722601533
8373084,2022-11-24T10:38:55,1669286335,722601535
8373084,2022-11-24T10:38:56,1669286336,722601536
8373084,2022-11-24T10:38:57,1669286337,722601537
8373084,2022-11-24T10:38:57,1669286337,722601537
8373084,2022-11-24T10:38:58,1669286338,722601538
8373084,2022-11-24T10:40:10,1669286410,722601610
8373084,2022-11-24T10:52:02,1669287122,722602322
8373084,2022-11-24T10:52:06,1669287126,722602326
8373084,2022-11-24T10:53:25,1669287205,722602405
8373084,2022-11-24T10:56:32,1669287392,722602592
8373084,2022-11-24T10:58:12,1669287492,722602692
8373084,2022-11-24T12:49:46,1669294186,722609386
8373084,2022-11-24T12:49:47,1669294187,722609387
8373084,2022-11-24T12:50:33,1669294233,722609433
8373084,2022-11-24T12:50:56,1669294256,722609456
8373084,2022-11-24T12:51:23,1669294283,722609483
8373084,2022-11-24T12:51:40,1669294300,722609500
8373084,2022-11-24T12:52:06,1669294326,722609526
8373084,2022-11-24T12:52:26,1669294346,722609546
8373084,2022-11-24T12:52:55,1669294375,722609575
8373084,2022-11-24T12:52:56,1669294376,722609576
8373084,2022-11-24T12:53:23,1669294403,722609603
8373084,2022-11-24T12:53:27,1669294407,722609607
8373084,2022-11-24T12:53:39,1669294419,722609619
8373084,2022-11-24T12:53:46,1669294426,722609626
8373084,2022-11-24T12:53:48,1669294428,722609628
8373084,2022-11-24T12:53:51,1669294431,722609631
8373084,2022-11-24T12:54:08,1669294448,722609648
8373084,2022-11-24T12:54:26,1669294466,722609666
8373084,2022-11-24T12:54:43,1669294483,722609683
8373084,2022-11-24T12:54:45,1669294485,722609685
8373084,2022-11-24T12:54:48,1669294488,722609688
8373084,2022-11-24T12:54:52,1669294492,722609692
8373084,2022-11-24T12:54:54,1669294494,722609694
8373084,2022-11-24T12:55:01,1669294501,722609701
8373084,2022-11-24T12:55:04,1669294504,722609704
8373084,2022-11-24T12:55:13,1669294513,722609713
8373084,2022-11-24T13:02:23,1669294943,722610143
8373084,2022-11-24T13:02:37,1669294957,722610157
8373084,2022-11-24T13:02:47,1669294967,722610167
8373084,2022-11-24T13:04:49,1669295089,722610289
8373084,2022-11-24T13:05:45,1669295145,722610345
8373084,2022-11-24T13:05:49,1669295149,722610349
8373084,2022-11-24T13:06:35,1669295195,722610395
8373084,2022-11-24T13:25:59,1669296359,722611559
8373084,2022-11-24T14:06:32,1669298792,722613992
8373084,2022-11-24T15:10:50,1669302650,722617850
8373084,2022-11-24T15:55:28,1669305328,722620528
8373084,2022-11-24T17:02:38,1669309358,722624558
8373084,2022-11-24T17:51:08,1669312268,722627468
8373084,2022-11-24T18:57:42,1669316262,722631462
8373084,2022-11-24T19:44:10,1669319050,722634250
8373084,2022-11-24T20:49:55,1669322995,722638195
8373084,2022-11-24T21:38:38,1669325918,722641118
8373084,2022-11-24T22:46:31,1669329991,722645191
8373084,2022-11-24T23:35:46,1669332946,722648146
8373084,2022-11-25T00:42:53,1669336973,722652173
8373084,2022-11-25T01:29:04,1669339744,722654944
8373084,2022-11-25T02:35:05,1669343705,722658905
8373084,2022-11-25T03:26:57,1669346817,722662017
8373084,2022-11-25T04:37:42,1669351062,722666262
8373084,2022-11-25T05:27:10,1669354030,722669230
8373084,2022-11-25T06:34:12,1669358052,722673252
8373084,2022-11-25T07:20:48,1669360848,722676048
8373084,2022-11-25T08:29:35,1669364975,722680175
8373084,2022-11-25T09:18:03,1669367883,722683083
8373084,2022-11-25T10:25:43,1669371943,722687143
8373084,2022-11-25T11:14:14,1669374854,722690054
8373084,2022-11-25T12:26:32,1669379192,722694392
8373084,2022-11-25T13:11:12,1669381872,722697072
8373084,2022-11-25T14:18:02,1669385882,722701082
8373084,2022-11-25T15:07:04,1669388824,722704024
8373084,2022-11-25T16:09:26,1669392566,722707766
8373084,2022-11-25T16:57:03,1669395423,722710623
8373084,2022-11-25T18:08:13,1669399693,722714893
8373084,2022-11-25T18:54:22,1669402462,722717662
8373084,2022-11-25T20:01:25,1669406485,722721685
8373084,2022-11-25T20:46:18,1669409178,722724378
8373084,2022-11-25T21:56:49,1669413409,722728609
8373084,2022-11-25T22:42:40,1669416160,722731360
8373084,2022-11-25T23:51:41,1669420301,722735501
8373084,2022-11-26T00:31:58,1669422718,722737918
8373084,2022-11-26T01:38:25,1669426705,722741905
