7598252,2022-11-03T18:28:25,1667500105,720815305
7598252,2022-11-03T20:19:50,1667506790,720821990
7598252,2022-11-03T22:11:38,1667513498,720828698
7598252,2022-11-04T00:11:26,1667520686,720835886
7598252,2022-11-04T02:07:09,1667527629,720842829
7598252,2022-11-04T04:05:42,1667534742,720849942
7598252,2022-11-04T06:06:50,1667542010,720857210
7598252,2022-11-04T08:08:25,1667549305,720864505
7598252,2022-11-04T10:06:54,1667556414,720871614
7598252,2022-11-04T12:04:55,1667563495,720878695
7598252,2022-11-04T14:04:55,1667570695,720885895
7598252,2022-11-04T16:00:23,1667577623,720892823
7598252,2022-11-04T17:56:15,1667584575,720899775
7598252,2022-11-04T19:51:38,1667591498,720906698
7598252,2022-11-04T21:47:15,1667598435,720913635
7598252,2022-11-04T23:41:53,1667605313,720920513
7598252,2022-11-05T01:41:37,1667612497,720927697
7598252,2022-11-05T03:42:57,1667619777,720934977
7598252,2022-11-05T05:46:18,1667627178,720942378
7598252,2022-11-05T07:44:14,1667634254,720949454
7598252,2022-11-05T09:40:29,1667641229,720956429
7598252,2022-11-05T11:36:19,1667648179,720963379
7598252,2022-11-05T13:34:43,1667655283,720970483
7598252,2022-11-05T15:30:47,1667662247,720977447
7598252,2022-11-05T17:24:51,1667669091,720984291
7598252,2022-11-05T21:31:38,1667683898,720999098
7598252,2022-11-06T01:38:55,1667698735,721013935
7598252,2022-11-06T05:51:45,1667713905,721029105
7598252,2022-11-06T10:08:31,1667729311,721044511
7598252,2022-11-06T14:15:26,1667744126,721059326
7598252,2022-11-06T18:09:43,1667758183,721073383
7598252,2022-11-06T22:10:41,1667772641,721087841
7598252,2022-11-07T02:20:15,1667787615,721102815
7598252,2022-11-07T06:31:14,1667802674,721117874
7598252,2022-11-07T10:42:12,1667817732,721132932
7598252,2022-11-07T14:53:12,1667832792,721147992
7598252,2022-11-07T18:58:39,1667847519,721162719
7598252,2022-11-07T23:04:10,1667862250,721177450
7598252,2022-11-08T03:17:08,1667877428,721192628
7598252,2022-11-08T07:34:01,1667892841,721208041
7598252,2022-11-08T11:43:47,1667907827,721223027
7598252,2022-11-08T16:01:11,1667923271,721238471
7598252,2022-11-08T20:19:38,1667938778,721253978
7598252,2022-11-09T00:36:13,1667954173,721269373
7598252,2022-11-09T04:51:35,1667969495,721284695
7598252,2022-11-09T09:13:22,1667985202,721300402
7598252,2022-11-09T13:27:58,1668000478,721315678
7598252,2022-11-09T17:45:09,1668015909,721331109
7598252,2022-11-09T22:05:15,1668031515,721346715
7598252,2022-11-10T02:30:02,1668047402,721362602
7598252,2022-11-10T06:53:19,1668063199,721378399
7598252,2022-11-10T11:19:04,1668079144,721394344
7598252,2022-11-10T15:40:05,1668094805,721410005
7598252,2022-11-10T20:00:42,1668110442,721425642
7598252,2022-11-11T00:25:23,1668126323,721441523
7598252,2022-11-11T04:43:03,1668141783,721456983
7598252,2022-11-11T09:02:07,1668157327,721472527
7598252,2022-11-11T13:30:32,1668173432,721488632
7598252,2022-11-11T17:58:50,1668189530,721504730
7598252,2022-11-11T22:18:49,1668205129,721520329
7598252,2022-11-12T02:40:12,1668220812,721536012
7598252,2022-11-12T07:03:14,1668236594,721551794
